Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Lab Dup,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0311B3067,3/16/2011 11:30,Dissolved ortho-Phosphate,14265-44-2,,0.11,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0411B3098,4/20/2011 11:25,Dissolved Ammonia,7664-41-7,,0.04,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0411B3098,4/20/2011 11:25,Dissolved Nitrate,14797-55-8,,0.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0411B3098,4/20/2011 11:25,Dissolved Nitrate + Nitrite,NO3+NO2,,0.05,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0411B3098,4/20/2011 11:25,Total Phosphorus,7723-14-0,,0.56,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0411B3098,4/20/2011 11:25,Total Kjeldahl Nitrogen,TKN,,1.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0411B3098,4/20/2011 11:25,Dissolved ortho-Phosphate,14265-44-2,,0.36,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0511B3122,5/18/2011 11:20,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0511B3122,5/18/2011 11:20,Dissolved Nitrate,14797-55-8,,0.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0511B3122,5/18/2011 11:20,Dissolved Nitrate + Nitrite,NO3+NO2,,0.06,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0511B3122,5/18/2011 11:20,Total Phosphorus,7723-14-0,,0.36,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0511B3122,5/18/2011 11:20,Total Kjeldahl Nitrogen,TKN,,1.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0511B3122,5/18/2011 11:20,Dissolved ortho-Phosphate,14265-44-2,,0.15,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0611B3180,6/15/2011 11:00,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0611B3180,6/15/2011 11:00,Dissolved Nitrate,14797-55-8,,0.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0611B3180,6/15/2011 11:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.08,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0611B3180,6/15/2011 11:00,Total Phosphorus,7723-14-0,,0.26,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0611B3180,6/15/2011 11:00,Total Kjeldahl Nitrogen,TKN,,0.6,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0611B3180,6/15/2011 11:00,Dissolved ortho-Phosphate,14265-44-2,,0.17,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0711B3203,7/20/2011 11:20,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0711B3203,7/20/2011 11:20,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0711B3203,7/20/2011 11:20,Dissolved Nitrate,14797-55-8,,1.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0711B3203,7/20/2011 11:20,Dissolved Nitrate + Nitrite,NO3+NO2,,0.24,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0711B3203,7/20/2011 11:20,Total Phosphorus,7723-14-0,,0.42,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0711B3203,7/20/2011 11:20,Total Kjeldahl Nitrogen,TKN,,0.8,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0711B3203,7/20/2011 11:20,Dissolved ortho-Phosphate,14265-44-2,,0.18,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0811B3256,8/17/2011 11:20,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0811B3256,8/17/2011 11:20,Dissolved Nitrate,14797-55-8,,0.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0811B3256,8/17/2011 11:20,Dissolved Nitrate + Nitrite,NO3+NO2,,0.08,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0811B3256,8/17/2011 11:20,Total Phosphorus,7723-14-0,,0.23,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0811B3256,8/17/2011 11:20,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0811B3256,8/17/2011 11:20,Dissolved ortho-Phosphate,14265-44-2,,0.15,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0911B3282,9/21/2011 11:30,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0911B3282,9/21/2011 11:30,Dissolved Nitrate,14797-55-8,,0.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0911B3282,9/21/2011 11:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.07,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0911B3282,9/21/2011 11:30,Total Phosphorus,7723-14-0,,0.18,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0911B3282,9/21/2011 11:30,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0911B3282,9/21/2011 11:30,Dissolved ortho-Phosphate,14265-44-2,,0.11,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1011B3338,10/18/2011 12:00,Dissolved Ammonia,7664-41-7,,0.04,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1011B3338,10/18/2011 12:00,Dissolved Nitrate,14797-55-8,,0.7,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1011B3338,10/18/2011 12:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.15,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1011B3338,10/18/2011 12:00,Total Phosphorus,7723-14-0,,0.2,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1011B3338,10/18/2011 12:00,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1011B3338,10/18/2011 12:00,Dissolved ortho-Phosphate,14265-44-2,,0.1,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1111B3363,11/15/2011 11:40,Dissolved Ammonia,7664-41-7,,0.04,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1111B3363,11/15/2011 11:40,Dissolved Nitrate,14797-55-8,,0.5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1111B3363,11/15/2011 11:40,Dissolved Nitrate,14797-55-8,,0.5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1111B3363,11/15/2011 11:40,Dissolved Nitrate + Nitrite,NO3+NO2,,0.08,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1111B3363,11/15/2011 11:40,Total Phosphorus,7723-14-0,,0.08,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1111B3363,11/15/2011 11:40,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1111B3363,11/15/2011 11:40,Dissolved ortho-Phosphate,14265-44-2,,0.04,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1211B3413,12/21/2011 12:05,Dissolved Ammonia,7664-41-7,,0.04,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1211B3413,12/21/2011 12:05,Dissolved Nitrate,14797-55-8,,2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1211B3413,12/21/2011 12:05,Dissolved Nitrate + Nitrite,NO3+NO2,,0.39,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1211B3413,12/21/2011 12:05,Total Phosphorus,7723-14-0,,0.08,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1211B3413,12/21/2011 12:05,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA1211B3413,12/21/2011 12:05,Dissolved ortho-Phosphate,14265-44-2,,0.06,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0112B3369,1/18/2012 13:35,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0112B3369,1/18/2012 13:35,Dissolved Nitrate,14797-55-8,,1.9,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0112B3369,1/18/2012 13:35,Dissolved Nitrate + Nitrite,NO3+NO2,,0.41,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0112B3369,1/18/2012 13:35,Total Phosphorus,7723-14-0,,0.07,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0112B3369,1/18/2012 13:35,Total Kjeldahl Nitrogen,TKN,,0.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0112B3369,1/18/2012 13:35,Dissolved ortho-Phosphate,14265-44-2,,0.06,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Dissolved Nitrate,14797-55-8,,0.4,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Dissolved Nitrate,14797-55-8,,0.4,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Dissolved Nitrate + Nitrite,NO3+NO2,,0.08,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Total Phosphorus,7723-14-0,,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Total Phosphorus,7723-14-0,,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0212B3390,2/15/2012 14:20,Dissolved ortho-Phosphate,14265-44-2,,0.04,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0312B3446,3/21/2012 13:10,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0312B3446,3/21/2012 13:10,Dissolved Nitrate,14797-55-8,,0.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0312B3446,3/21/2012 13:10,Dissolved Nitrate,14797-55-8,,0.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0312B3446,3/21/2012 13:10,Dissolved Nitrate + Nitrite,NO3+NO2,,0.05,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0312B3446,3/21/2012 13:10,Total Phosphorus,7723-14-0,,0.2,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0312B3446,3/21/2012 13:10,Total Kjeldahl Nitrogen,TKN,,1.3,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0312B3446,3/21/2012 13:10,Dissolved ortho-Phosphate,14265-44-2,,0.04,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0412B3465,4/18/2012 14:15,Dissolved Ammonia,7664-41-7,,0.08,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0412B3465,4/18/2012 14:15,Dissolved Nitrate,14797-55-8,,0.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0412B3465,4/18/2012 14:15,Dissolved Nitrate + Nitrite,NO3+NO2,,0.06,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0412B3465,4/18/2012 14:15,Total Phosphorus,7723-14-0,,0.49,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0412B3465,4/18/2012 14:15,Total Kjeldahl Nitrogen,TKN,,1.6,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0412B3465,4/18/2012 14:15,Dissolved ortho-Phosphate,14265-44-2,,0.18,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0512B3480,5/16/2012 13:15,Dissolved Ammonia,7664-41-7,,0.05,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0512B3480,5/16/2012 13:15,Dissolved Ammonia,7664-41-7,,0.05,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0512B3480,5/16/2012 13:15,Dissolved Nitrate,14797-55-8,,0.7,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0512B3480,5/16/2012 13:15,Dissolved Nitrate + Nitrite,NO3+NO2,,0.15,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0512B3480,5/16/2012 13:15,Total Phosphorus,7723-14-0,,0.4,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0512B3480,5/16/2012 13:15,Total Kjeldahl Nitrogen,TKN,,1.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0512B3480,5/16/2012 13:15,Dissolved ortho-Phosphate,14265-44-2,,0.2,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0612B3501,6/20/2012 13:05,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0612B3501,6/20/2012 13:05,Dissolved Nitrate,14797-55-8,,1.8,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
North Bay Aqueduct at Barker Slough Pumping Plant,Barker Sl. Pump Plnt,KG000000,DA0612B3501,6/20/2012 13:05,Dissolved Nitrate + Nitrite,NO3+NO2,,0.29,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
