Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg Number,Lab Dup,Result,Rpt Limit,Units,Method,Depth,Matrix,Sample Type,Parent Sample,Description,Notes
Teerink Pumping Plant,Teerink PP,KA027813,SJ0117B0001,1/17/2017 9:42,Dissolved Nitrate,14797-55-8,,3.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0117B0001,1/17/2017 9:42,Dissolved Nitrate + Nitrite,NO3+NO2,,0.75,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0117B0001,1/17/2017 9:42,Total Phosphorus,7723-14-0,,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0117B0001,1/17/2017 9:42,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
Teerink Pumping Plant,Teerink PP,KA027813,SJ0117B0001,1/17/2017 9:42,Dissolved ortho-Phosphate,14265-44-2,,0.08,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,Monthly O&M run Check 29,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0117B0007,1/17/2017 9:45,Dissolved Ammonia,7664-41-7,,0.12,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0117B0007,1/17/2017 9:45,Dissolved Nitrate,14797-55-8,,4.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0117B0007,1/17/2017 9:45,Dissolved Nitrate + Nitrite,NO3+NO2,,0.96,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0117B0007,1/17/2017 9:45,Total Phosphorus,7723-14-0,,0.17,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0117B0007,1/17/2017 9:45,Total Kjeldahl Nitrogen,TKN,,1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0117B0007,1/17/2017 9:45,Dissolved ortho-Phosphate,14265-44-2,,0.14,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0117B0002,1/17/2017 10:00,Dissolved Ammonia,7664-41-7,,0.05,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0117B0002,1/17/2017 10:00,Dissolved Nitrate,14797-55-8,,3.1,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0117B0002,1/17/2017 10:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.72,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0117B0002,1/17/2017 10:00,Total Phosphorus,7723-14-0,,0.11,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0117B0002,1/17/2017 10:00,Total Kjeldahl Nitrogen,TKN,,0.6,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU NR KETTLEMAN CK-21,Check 21,KA017226,SL0117B0002,1/17/2017 10:00,Dissolved ortho-Phosphate,14265-44-2,,0.08,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SL0117B0003,1/17/2017 11:20,Dissolved Ammonia,7664-41-7,,<0.01,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SL0117B0003,1/17/2017 11:20,Dissolved Nitrate,14797-55-8,,2.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SL0117B0003,1/17/2017 11:20,Dissolved Nitrate + Nitrite,NO3+NO2,,0.53,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SL0117B0003,1/17/2017 11:20,Total Phosphorus,7723-14-0,,0.11,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SL0117B0003,1/17/2017 11:20,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Pacheco Pumping Plant,Pacheco PP,SL000000,SL0117B0003,1/17/2017 11:20,Dissolved ortho-Phosphate,14265-44-2,,0.11,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0117B0008,1/17/2017 12:50,Dissolved Ammonia,7664-41-7,,0.11,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0117B0008,1/17/2017 12:50,Dissolved Nitrate,14797-55-8,Y,4,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0117B0008,1/17/2017 12:50,Dissolved Nitrate,14797-55-8,,4,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0117B0008,1/17/2017 12:50,Dissolved Nitrate + Nitrite,NO3+NO2,,0.91,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0117B0008,1/17/2017 12:50,Total Phosphorus,7723-14-0,,0.17,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0117B0008,1/17/2017 12:50,Total Kjeldahl Nitrogen,TKN,,0.9,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Delta Mendota Canal @ McCabe Rd,DMC @McCabe Rd,DMC06716,SL0117B0008,1/17/2017 12:50,Dissolved ortho-Phosphate,14265-44-2,,0.13,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0117B0002,1/17/2017 15:30,Dissolved Ammonia,7664-41-7,,0.08,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0117B0002,1/17/2017 15:30,Dissolved Nitrate,14797-55-8,,2,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0117B0002,1/17/2017 15:30,Dissolved Nitrate + Nitrite,NO3+NO2,,0.47,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0117B0002,1/17/2017 15:30,Total Phosphorus,7723-14-0,,0.21,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0117B0002,1/17/2017 15:30,Total Kjeldahl Nitrogen,TKN,,0.8,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0117B0002,1/17/2017 15:30,Dissolved ortho-Phosphate,14265-44-2,,0.09,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0117B0001,1/18/2017 8:00,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0117B0001,1/18/2017 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.09,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0117B0001,1/18/2017 8:00,Total Phosphorus,7723-14-0,,0.03,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0117B0001,1/18/2017 8:00,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0117B0001,1/18/2017 8:00,Dissolved ortho-Phosphate,14265-44-2,,0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0117B0004,1/18/2017 11:00,Dissolved Ammonia,7664-41-7,,0.02,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0117B0004,1/18/2017 11:00,Dissolved Nitrate,14797-55-8,,3,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0117B0004,1/18/2017 11:00,Dissolved Nitrate,14797-55-8,Y,3,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0117B0004,1/18/2017 11:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.63,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0117B0004,1/18/2017 11:00,Total Phosphorus,7723-14-0,,0.02,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0117B0004,1/18/2017 11:00,Total Kjeldahl Nitrogen,TKN,,0.5,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
CALIFORNIA AQU A INL TO MOJAVE SI,Check 66,KA040341,S0117B0004,1/18/2017 11:00,Dissolved ortho-Phosphate,14265-44-2,,0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0117B0093,1/18/2017 11:40,Dissolved Nitrate,14797-55-8,,5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0117B0017,1/19/2017 8:00,Dissolved Ammonia,7664-41-7,,0.03,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0117B0017,1/19/2017 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.45,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0117B0017,1/19/2017 8:00,Total Phosphorus,7723-14-0,,0.09,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0117B0017,1/19/2017 8:00,Total Kjeldahl Nitrogen,TKN,,0.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0117B0017,1/19/2017 8:00,Dissolved ortho-Phosphate,14265-44-2,,0.08,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0117B0001,1/19/2017 9:00,Dissolved Ammonia,7664-41-7,Y,0.1,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0117B0001,1/19/2017 9:00,Dissolved Ammonia,7664-41-7,,0.1,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0117B0001,1/19/2017 9:00,Dissolved Nitrate,14797-55-8,,5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0117B0001,1/19/2017 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,,1.07,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0117B0001,1/19/2017 9:00,Dissolved Nitrate + Nitrite,NO3+NO2,Y,1.07,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0117B0001,1/19/2017 9:00,Total Phosphorus,7723-14-0,,0.22,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0117B0001,1/19/2017 9:00,Total Kjeldahl Nitrogen,TKN,,1.1,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0117B0001,1/19/2017 9:00,Dissolved ortho-Phosphate,14265-44-2,,0.11,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0217B0169,2/1/2017 10:30,Dissolved Nitrate,14797-55-8,Y,4.5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0217B0169,2/1/2017 10:30,Dissolved Nitrate,14797-55-8,,4.5,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0217B0262,2/7/2017 10:39,Dissolved Nitrate,14797-55-8,,3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,C0217B0262,2/7/2017 10:39,Dissolved Nitrate,14797-55-8,Y,3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,Canal Grab,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0217B0033,2/13/2017 8:00,Dissolved Ammonia,7664-41-7,,0.04,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0217B0033,2/13/2017 8:00,Dissolved Nitrate,14797-55-8,,0.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0217B0033,2/13/2017 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.07,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0217B0033,2/13/2017 8:00,Total Phosphorus,7723-14-0,Y,0.02,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0217B0033,2/13/2017 8:00,Total Phosphorus,7723-14-0,,0.02,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0217B0033,2/13/2017 8:00,Total Kjeldahl Nitrogen,TKN,Y,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0217B0033,2/13/2017 8:00,Total Kjeldahl Nitrogen,TKN,,0.4,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Lake Perris Outlet,LkPerris@Outlet,PE002000,S0217B0033,2/13/2017 8:00,Dissolved ortho-Phosphate,14265-44-2,,0.01,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0217B0009,2/13/2017 13:50,Dissolved Ammonia,7664-41-7,,0.1,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0217B0009,2/13/2017 13:50,Dissolved Nitrate,14797-55-8,,2.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0217B0009,2/13/2017 13:50,Dissolved Nitrate,14797-55-8,Y,2.3,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0217B0009,2/13/2017 13:50,Dissolved Nitrate + Nitrite,NO3+NO2,,0.59,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0217B0009,2/13/2017 13:50,Total Phosphorus,7723-14-0,,0.49,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0217B0009,2/13/2017 13:50,Total Kjeldahl Nitrogen,TKN,,1.2,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Clifton Court Intake,CLIFTON,KA000000,D0217B0009,2/13/2017 13:50,Dissolved ortho-Phosphate,14265-44-2,,0.14,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0217B0036,2/14/2017 8:00,Dissolved Ammonia,7664-41-7,,0.08,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0217B0036,2/14/2017 8:00,Dissolved Nitrate,14797-55-8,,3.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0217B0036,2/14/2017 8:00,Dissolved Nitrate + Nitrite,NO3+NO2,,0.72,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0217B0036,2/14/2017 8:00,Total Phosphorus,7723-14-0,,0.11,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0217B0036,2/14/2017 8:00,Total Kjeldahl Nitrogen,TKN,,0.7,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Silverwood Lk Outlet Tower (San Bernardino Tunnel),Silverwood Lk Tower,SI002000,S0217B0036,2/14/2017 8:00,Dissolved ortho-Phosphate,14265-44-2,,0.08,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0.3 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Dissolved Ammonia,7664-41-7,,0.1,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Dissolved Ammonia,7664-41-7,Y,0.1,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Dissolved Nitrate,14797-55-8,,2.6,0.1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Dissolved Nitrate + Nitrite,NO3+NO2,,0.67,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Dissolved Nitrate + Nitrite,NO3+NO2,Y,0.67,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Total Phosphorus,7723-14-0,,0.16,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Total Kjeldahl Nitrogen,TKN,,0.7,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Dissolved ortho-Phosphate,14265-44-2,,0.14,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
Delta P.P. Headworks at H.O. Banks PP,H.O. Banks Headworks,KA000331,D0217B0008,2/14/2017 8:40,Dissolved ortho-Phosphate,14265-44-2,Y,0.14,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0217B0027,2/14/2017 9:15,Dissolved Ammonia,7664-41-7,,0.06,0.01,mg/L as N,EPA 350.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0217B0027,2/14/2017 9:15,Dissolved Nitrate,14797-55-8,,3.2,0.1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0217B0027,2/14/2017 9:15,Dissolved Nitrate + Nitrite,NO3+NO2,,0.79,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0217B0027,2/14/2017 9:15,Total Phosphorus,7723-14-0,,0.13,0.01,mg/L as P,EPA 365.4 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0217B0027,2/14/2017 9:15,Total Kjeldahl Nitrogen,TKN,,0.7,0.1,mg/L as N,EPA 351.2 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
"CA Aqueduct, Ck 13, O'Neill Outlet",CHECK 13,KA007089,SL0217B0027,2/14/2017 9:15,Dissolved ortho-Phosphate,14265-44-2,,0.12,0.01,mg/L as P,EPA 365.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,
